"","X1","X2","X3","X4","X5","X6","X7","X8"
"735",0,0,0,0,0,0,0,1
"736",1,0,0,0,1,1,0,1
"737",1,0,0,0,0,0,0,0
"738",2,5,1,1,0,0,1,0
"739",0,1,0,0,0,0,1,1
"740",0,0,0,0,1,0,2,0
"741",0,1,0,0,0,0,1,1
"742",0,1,0,1,1,0,2,0
"743",0,0,0,0,1,0,4,0
"744",0,3,0,0,0,0,0,0
"745",0,0,0,1,0,0,0,0
"746",0,1,0,1,0,0,1,0
"747",2,2,1,1,0,0,9,0
"748",0,0,0,0,6,0,0,0
"749",1,0,0,0,0,0,0,1
"750",1,3,0,0,0,0,7,1
"751",0,4,0,2,0,1,0,1
"752",1,0,0,0,0,0,2,1
"753",4,1,0,0,0,0,0,0
"754",0,0,1,1,1,0,0,1
"755",2,0,0,0,0,0,5,0
"756",3,1,0,0,1,0,0,0
"757",0,0,0,1,0,0,0,0
"758",1,1,0,1,0,1,0,0
"759",0,0,0,0,0,0,1,0
"760",0,2,0,0,0,0,1,0
"761",6,4,0,0,0,0,1,1
"762",0,2,0,1,1,0,2,4
"763",1,1,1,0,0,0,0,2
"764",0,1,0,1,0,0,0,0
"765",0,0,0,0,0,0,0,2
"766",0,0,0,0,1,0,0,2
"767",0,2,0,0,0,0,0,1
"768",1,5,4,0,4,0,0,2
"769",0,0,0,0,1,0,1,1
"770",2,0,0,0,1,0,4,0
"771",3,3,0,0,0,0,0,0
"772",2,2,0,0,2,0,1,2
"773",0,1,0,0,1,0,2,3
"774",0,0,2,0,0,0,0,2
"775",0,0,0,0,2,1,2,3
"776",2,0,0,0,0,0,0,0
"777",0,0,1,0,2,0,3,0
"778",0,2,0,0,0,0,5,1
"779",3,1,1,0,0,0,0,3
"780",1,2,0,0,0,0,0,0
"781",0,0,0,2,0,0,0,0
"782",0,1,0,1,4,0,0,0
"783",0,0,1,0,0,0,0,0
"784",1,0,0,1,0,1,2,0
"785",0,2,0,2,2,0,0,0
"786",0,0,0,1,2,2,1,2
"787",0,1,0,1,0,0,1,0
"788",0,1,2,0,2,0,0,0
"789",1,3,0,0,3,0,0,0
"790",0,3,0,0,1,0,1,1
"791",1,0,1,1,0,0,0,0
"792",0,0,0,0,0,0,3,0
"793",1,0,0,0,0,0,1,0
"794",0,0,1,1,2,0,0,0
"795",0,0,0,0,2,1,1,0
"796",2,0,0,2,0,1,0,0
"797",0,0,0,0,0,1,0,1
"798",0,1,0,0,0,0,1,1
"799",1,0,1,1,1,0,1,1
"800",0,2,0,0,0,0,1,1
"801",1,0,0,2,0,0,2,0
"802",0,0,0,0,0,0,0,0
"803",1,0,0,0,0,0,1,3
"804",0,1,0,0,0,0,1,0
"805",1,0,1,3,0,0,2,0
"806",0,0,0,0,0,0,4,1
"807",5,0,1,3,0,0,0,0
"808",0,0,0,1,0,0,0,0
"809",1,0,0,0,0,0,0,0
"810",0,5,0,0,0,0,0,0
"811",0,0,1,1,1,1,4,1
"812",1,3,0,0,0,0,0,2
"813",0,1,1,0,0,0,0,0
"814",4,0,0,2,0,0,2,0
"815",0,0,0,0,0,1,1,1
"816",1,5,0,0,1,0,1,0
"817",0,0,0,0,0,0,0,1
"818",1,0,0,3,0,0,0,1
"819",0,0,0,0,2,0,2,2
"820",0,2,0,1,0,0,5,0
"821",0,0,0,0,1,0,0,0
"822",1,0,0,1,0,0,1,0
"823",0,0,0,1,0,0,0,0
"824",0,0,0,0,0,1,1,1
"825",1,0,0,0,0,0,3,0
"826",0,3,0,1,0,0,6,2
"827",1,0,0,2,0,0,0,0
"828",0,1,1,0,0,0,1,1
"829",1,0,0,1,0,0,7,1
"830",3,0,0,0,0,0,1,0
"831",1,0,0,0,0,0,0,0
"832",0,0,1,0,1,0,1,1
"833",0,0,1,0,0,0,5,2
"834",0,0,0,0,0,0,2,1
"835",1,0,0,1,0,0,3,1
"836",1,0,0,0,0,0,0,0
"837",1,1,0,0,0,0,0,0
"838",0,3,0,1,1,0,0,0
"839",1,0,0,0,0,0,2,0
"840",0,0,0,0,0,0,1,0
"841",1,1,0,0,1,0,0,2
"842",2,1,0,1,1,1,1,0
"843",0,0,3,0,0,1,0,1
"844",0,0,1,0,0,0,2,0
"845",0,2,0,4,0,1,0,3
"846",0,0,0,0,3,0,0,0
"847",0,0,0,1,0,0,0,0
"848",0,7,0,1,0,0,0,6
"849",1,0,0,3,4,0,0,0
"850",0,0,0,3,1,0,0,2
"851",0,0,0,1,0,0,0,0
"852",2,2,0,0,1,0,1,2
"853",0,1,0,1,1,0,1,0
"854",2,6,0,0,0,0,0,2
"855",0,0,0,0,0,0,2,1
"856",0,2,0,0,0,0,2,1
"857",0,0,1,0,0,0,2,0
"858",0,0,0,0,0,0,0,1
"859",0,0,0,2,0,0,2,1
"860",0,0,0,2,0,0,3,3
"861",0,2,0,0,0,0,2,0
"862",1,1,1,0,0,0,0,1
"863",0,0,1,0,0,0,0,0
"864",0,2,0,0,0,0,0,0
"865",1,1,0,2,0,0,0,1
"866",0,0,0,0,0,0,1,0
"867",2,0,0,0,0,0,1,2
"868",1,0,1,2,0,0,2,2
"869",2,0,0,0,0,0,2,0
"870",0,1,0,1,1,0,1,0
"871",0,0,0,1,2,0,1,0
"872",1,0,1,1,0,0,0,4
"873",2,1,0,0,0,1,0,5
"874",1,0,0,3,1,0,0,2
"875",0,1,0,0,1,0,4,0
"876",0,0,0,0,0,0,2,2
"877",0,0,0,1,0,0,2,0
"878",0,2,0,1,0,0,0,1
"879",1,0,0,0,0,0,2,0
"880",3,0,0,0,2,0,2,2
"881",0,1,0,0,1,0,2,3
"882",0,0,0,1,2,0,0,0
"883",0,1,0,0,0,0,1,2
"884",1,0,0,1,0,0,0,1
"885",0,1,0,3,0,1,3,0
"886",0,0,0,0,0,0,1,0
"887",0,0,1,0,0,0,0,3
"888",0,0,0,1,1,1,1,1
"889",0,0,1,0,0,0,0,2
"890",1,0,0,0,0,0,0,0
"891",0,0,0,1,1,0,1,3
"892",0,0,0,0,0,0,0,0
"893",0,1,0,0,1,0,0,0
"894",4,1,0,0,0,0,0,0
"895",0,2,0,0,0,0,6,0
"896",0,4,0,2,0,0,0,1
"897",0,0,0,0,0,0,0,1
"898",0,0,0,0,2,0,0,1
"899",4,1,0,1,0,0,3,1
"900",3,0,0,1,0,0,4,1
"901",0,0,1,0,1,1,0,0
"902",0,1,0,0,1,0,1,1
"903",0,0,0,1,0,0,0,0
"904",0,6,1,1,0,0,1,0
"905",0,1,0,3,2,0,0,1
"906",0,0,0,0,0,0,0,0
"907",0,2,0,1,0,0,3,2
"908",0,0,0,1,3,1,1,0
"909",1,4,0,0,0,0,0,0
"910",3,1,0,1,0,0,0,0
"911",0,1,0,1,1,1,1,0
"912",1,0,0,1,0,0,1,0
"913",0,2,0,1,2,0,0,1
"914",0,2,0,1,0,0,0,1
"915",0,2,1,0,0,0,1,2
"916",0,1,1,0,1,0,0,1
"917",0,0,0,2,0,0,0,1
"918",1,0,1,0,0,0,1,0
"919",3,5,0,0,1,0,4,0
"920",0,0,0,3,1,2,1,2
"921",1,1,0,0,0,0,1,0
"922",1,1,1,0,1,1,1,0
"923",0,1,1,4,0,0,0,0
"924",0,0,0,0,0,0,1,1
"925",0,1,0,0,0,0,2,0
"926",1,0,0,1,1,1,4,0
"927",0,1,0,0,0,0,0,1
"928",0,1,0,1,0,1,0,0
"929",0,0,0,0,1,0,0,1
"930",0,1,1,0,1,0,0,0
"931",2,3,0,0,0,0,2,0
"932",2,0,2,0,3,0,2,1
"933",0,0,0,0,0,0,0,0
"934",0,0,0,0,0,0,0,3
"935",0,1,1,3,3,0,0,0
"936",2,0,1,0,0,0,0,2
"937",0,1,0,2,1,0,4,2
"938",0,0,1,1,0,1,1,0
"939",0,0,0,0,0,0,1,1
"940",0,0,0,0,0,0,1,0
"941",2,0,0,1,0,0,0,1
"942",0,1,2,0,0,0,0,0
"943",2,0,0,1,0,0,0,0
"944",0,0,0,0,1,0,0,0
"945",0,1,0,0,2,0,1,0
"946",0,0,0,0,0,0,3,0
"947",0,1,0,0,0,0,2,0
"948",0,1,0,0,0,0,3,2
"949",0,0,0,2,0,1,2,2
"950",1,4,0,0,0,0,0,1
"951",1,1,0,1,0,0,1,0
"952",1,0,0,1,0,0,0,0
"953",1,0,0,0,0,0,0,0
"954",3,0,0,1,0,0,3,0
"955",1,0,1,0,0,0,5,0
"956",0,2,0,3,0,0,0,0
"957",0,2,0,1,3,0,1,0
"958",2,2,0,2,0,1,3,0
"959",1,0,0,1,0,0,0,1
"960",1,3,0,0,0,0,0,2
"961",0,2,0,0,0,0,0,1
"962",0,2,1,0,1,0,0,1
"963",3,7,1,0,0,0,0,0
"964",1,1,0,1,0,0,1,1
"965",1,0,0,0,0,1,6,0
"966",0,1,1,2,0,0,1,0
"967",1,1,0,0,0,0,1,0
"968",0,2,0,1,0,0,0,2
"969",2,3,0,0,0,1,0,0
"970",1,1,0,0,0,0,0,0
"971",1,1,2,0,0,0,1,0
"972",0,1,0,0,0,0,1,1
"973",0,1,1,1,0,0,0,0
"974",0,1,1,0,0,0,0,0
"975",0,0,0,1,0,0,0,0
"976",0,1,1,0,0,0,0,2
"977",1,1,0,1,0,1,0,0
"978",2,1,0,1,0,0,1,4
"979",0,1,0,0,0,0,0,1
"980",3,0,0,0,0,1,0,0
"981",1,1,0,1,0,0,1,3
"982",0,0,0,1,1,0,0,1
"983",3,2,0,2,0,0,2,4
"984",1,5,1,0,0,1,0,1
"985",2,1,0,2,0,2,0,0
"986",0,1,1,0,1,0,0,0
"987",0,0,0,0,1,0,0,1
"988",0,1,1,1,1,0,0,0
"989",2,2,0,0,3,0,1,0
"990",0,0,0,0,0,1,0,2
"991",1,0,0,3,2,0,2,0
"992",0,1,0,1,0,0,2,0
"993",0,5,0,0,0,0,0,1
"994",0,3,1,1,0,0,0,1
"995",0,0,0,0,0,0,0,0
"996",2,0,1,1,2,0,3,0
"997",0,0,0,0,0,0,2,1
"998",0,0,0,0,1,0,1,4
"999",3,4,0,1,0,0,1,0
"1000",0,1,0,0,0,0,1,0
